city,state,coast,title,price,link,room_type,max_guests,num_rooms,num_beds,num_baths,rating,reviews,rating_Cleanliness,rating_Accuracy,rating_Communication,rating_Location,rating_Check-in,rating_Value,superhost,house_rules,num_of_amenities,available_amenities
Denver,Colorado,Central,Private Floor (860 sq ft) Self Check In,"$95 
night
$95 per night",https://www.airbnb.com/rooms/14369542?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-30&check_out=2023-06-04&previous_page_section_name=1000&federated_search_id=41af2fcc-d3b5-4f9f-b0e4-b30424eda3ed,Private room in Denver,4,1,2,1.0,4.96 ,1026,5.0,5.0,4.9,4.9,5.0,4.9,Superhost,"['4 guests maximum', 'No pets', 'Check-in after 3:00 PM', 'Checkout before 11:00 AM', 'Self check-in with lockbox', 'No parties or events', 'No smoking']",39,"['Kitchen', 'Wifi', 'Free parking on premises', 'TV with standard cable', 'Washer']"
Denver,Colorado,Central,Modern Garden-level Apartment in Wash Park/Speer,"$104 
night
$104 per night",https://www.airbnb.com/rooms/50795094?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-14&check_out=2023-05-19&previous_page_section_name=1000&federated_search_id=41af2fcc-d3b5-4f9f-b0e4-b30424eda3ed,Guest suite in Denver,4,1,2,1.0,4.96 ,56,5.0,5.0,5.0,5.0,5.0,4.8,Superhost,"['4 guests maximum', 'No pets', 'Check-in after 3:00 PM', 'Checkout before 12:00 PM', 'Self check-in with smart lock', 'No parties or events', 'No smoking']",42,"['Kitchen', 'Fast wifi – 50 Mbps', 'Dedicated workspace', 'Free street parking', '42"" HDTV with Amazon Prime Video, Disney+, Hulu, Netflix']"
Denver,Colorado,Central,Private Entry Harvard Gulch/DU/South Broadway Area,"$78 
$65 
night
$65 per night, originally $78",https://www.airbnb.com/rooms/37684648?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-22&check_out=2023-05-27&previous_page_section_name=1000&federated_search_id=41af2fcc-d3b5-4f9f-b0e4-b30424eda3ed,Guest suite in Englewood,2,1,1,1.0,4.89 ,328,5.0,5.0,5.0,4.9,5.0,4.9,Superhost,"['2 guests maximum', 'No pets', 'Check-in: 3:00 PM - 10:00 PM', 'Checkout before 12:00 PM', 'Self check-in with lockbox', 'No parties or events', 'No smoking']",24,"['Wifi', 'Free parking on premises', 'Central air conditioning', 'Private patio or balcony', 'Hair dryer']"
Denver,Colorado,Central,Denver Swim Spa Retreat,"$260 
night
$260 per night",https://www.airbnb.com/rooms/52799963?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-07&check_out=2023-05-12&previous_page_section_name=1000&federated_search_id=41af2fcc-d3b5-4f9f-b0e4-b30424eda3ed,Home in Denver,12,7,13,3.0,-,-,-,-,-,-,-,-,-,"['12 guests maximum', 'No pets', 'Check-in after 4:00 PM', 'Checkout before 11:00 AM', 'Quiet hours', 'Self check-in with keypad', 'Commercial photography allowed', 'No parties or events', 'No smoking']",59,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pool']"
Denver,Colorado,Central,Master Suite with Style and Warmth,"$65 
night
$65 per night",https://www.airbnb.com/rooms/23583677?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-08&check_out=2023-05-13&previous_page_section_name=1000&federated_search_id=41af2fcc-d3b5-4f9f-b0e4-b30424eda3ed,Private room in Littleton,2,1,1,15.0,4.92 ,338,5.0,5.0,5.0,4.9,4.9,4.9,Superhost,"['2 guests maximum', 'No pets', 'Check-in: 3:00 PM - 2:00 AM', 'Checkout before 12:00 PM', 'Quiet hours', 'Self check-in with smart lock', 'No commercial photography', 'No parties or events', 'No smoking']",62,"['Mountain view', 'Kitchen', 'Fast wifi – 243 Mbps', 'Dedicated workspace', 'Free parking on premises']"
Denver,Colorado,Central,The Den at Dahlia: cozy 1 bedroom guest suite,"$90 
night
$90 per night",https://www.airbnb.com/rooms/752983453680865544?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-14&check_out=2023-05-19&previous_page_section_name=1000&federated_search_id=41af2fcc-d3b5-4f9f-b0e4-b30424eda3ed,Private room in Denver,2,1,1,1.0,5.0 ,6,5.0,5.0,5.0,5.0,5.0,5.0,-,"['2 guests maximum', 'No pets', 'Checkout before 11:00 AM', 'Quiet hours', 'Self check-in with smart lock']",31,"['Wifi', 'Dedicated workspace', 'Free parking on premises', 'TV', 'Air conditioning']"
Denver,Colorado,Central,Cozy & Eclectic~ Sunroom,"$203 
$121 
night
$121 per night, originally $203",https://www.airbnb.com/rooms/639832274091197024?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-01&check_out=2023-05-06&previous_page_section_name=1000&federated_search_id=41af2fcc-d3b5-4f9f-b0e4-b30424eda3ed,Condo in Denver,4,2,2,1.0,4.92 ,37,5.0,4.9,5.0,4.8,5.0,4.9,Superhost,"['4 guests maximum', 'No pets', 'Check-in after 3:00 PM', 'Checkout before 11:00 AM', 'Self check-in with smart lock', 'No parties or events', 'No smoking']",56,"['City skyline view', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises']"
Denver,Colorado,Central,Fresh & Cozy Studio Guesthouse; dedicated parking,"$82 
night
$82 per night",https://www.airbnb.com/rooms/52702841?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-09-24&check_out=2023-09-29&previous_page_section_name=1000&federated_search_id=41af2fcc-d3b5-4f9f-b0e4-b30424eda3ed,Guesthouse in Denver,2,1,1,1.0,4.96 ,165,5.0,5.0,5.0,4.9,5.0,4.9,Superhost,"['2 guests maximum', 'No pets', 'Check-in after 3:00 PM', 'Checkout before 11:00 AM', 'Self check-in with keypad', 'No parties or events', 'No smoking']",46,"['Wifi', 'Dedicated workspace', 'Free parking on premises', '58"" HDTV with Amazon Prime Video, Hulu, Netflix', 'AC - split type ductless system']"
Denver,Colorado,Central,Chill out in the basement room,"$59 
night
$59 per night",https://www.airbnb.com/rooms/40015727?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-08&check_out=2023-05-13&previous_page_section_name=1000&federated_search_id=41af2fcc-d3b5-4f9f-b0e4-b30424eda3ed,Private room in Denver,2,1,1,1.0,4.83 ,30,5.0,4.9,4.8,5.0,4.9,4.8,Superhost,"['2 guests maximum', 'No pets', 'Check-in after 5:00 PM', 'Checkout before 10:00 AM', 'Self check-in with keypad', 'No commercial photography', 'No parties or events', 'No smoking']",29,"['Wifi', 'Free street parking', '32"" HDTV', 'Central air conditioning', 'Luggage dropoff allowed']"
Denver,Colorado,Central,Modern Private Suite Near Denver & Boulder,"$90 
$71 
night
$71 per night, originally $90",https://www.airbnb.com/rooms/51286084?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-01&check_out=2023-05-06&previous_page_section_name=1000&federated_search_id=41af2fcc-d3b5-4f9f-b0e4-b30424eda3ed,Guest suite in Broomfield,4,1,2,1.0,4.78 ,50,4.8,4.8,4.8,4.8,5.0,4.8,Superhost,"['4 guests maximum', 'No pets', 'Check-in after 4:00 PM', 'Checkout before 11:00 AM', 'Self check-in with lockbox', 'No parties or events', 'No smoking']",42,"['Kitchen', 'Fast wifi – 55 Mbps', 'Dedicated workspace', 'Free parking on premises', 'TV']"
Denver,Colorado,Central,"Updated farmhouse w/stunning views, no neighbors!","$110 
night
$110 per night",https://www.airbnb.com/rooms/47422572?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-14&check_out=2023-05-19&previous_page_section_name=1000&federated_search_id=41af2fcc-d3b5-4f9f-b0e4-b30424eda3ed,Home in Brighton,5,3,3,1.0,4.96 ,99,5.0,5.0,5.0,4.9,5.0,5.0,Superhost,"['5 guests maximum', 'No pets', 'Check-in after 4:00 PM', 'Checkout before 10:00 AM', 'Self check-in with lockbox', 'No parties or events', 'No smoking']",56,"['Garden view', 'Mountain view', 'Kitchen', 'Wifi', 'Dedicated workspace']"
Denver,Colorado,Central,1B | Adventure | Red Rocks | Near Downtown &Arenas,"$111 
night
$111 per night",https://www.airbnb.com/rooms/731484190034661119?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-15&check_out=2023-05-20&previous_page_section_name=1000&federated_search_id=41af2fcc-d3b5-4f9f-b0e4-b30424eda3ed,Apartment in Lakewood,4,1,2,1.0,4.85 ,27,4.9,4.8,5.0,4.6,4.7,4.7,Superhost,"['4 guests maximum', 'Pets allowed', 'Check-in after 4:00 PM', 'Checkout before 10:00 AM', 'Self check-in with smart lock', 'No parties or events', 'No smoking']",57,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pets allowed']"
Denver,Colorado,Central,Beautiful Basement Apartment,"$69 
night
$69 per night",https://www.airbnb.com/rooms/511563845398631801?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-07&check_out=2023-05-12&previous_page_section_name=1000&federated_search_id=41af2fcc-d3b5-4f9f-b0e4-b30424eda3ed,Home in Aurora,4,2,2,1.0,4.86 ,21,4.9,4.8,4.8,4.9,5.0,4.8,Superhost,"['4 guests maximum', 'No pets', 'Check-in: 3:00 PM - 11:00 PM', 'Checkout before 11:00 AM', 'Self check-in with keypad', 'No parties or events', 'No smoking']",15,"['Kitchen', 'Wifi', 'Free parking on premises', 'TV', 'Washer']"
Denver,Colorado,Central,Adorable Guest Suite In a Peaceful Neighborhood!,"$128 
$85 
night
$85 per night, originally $128",https://www.airbnb.com/rooms/53235903?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-08&check_out=2023-05-13&previous_page_section_name=1000&federated_search_id=41af2fcc-d3b5-4f9f-b0e4-b30424eda3ed,Guest suite in Denver,2,1,2,1.0,4.76 ,34,4.6,4.9,5.0,4.9,5.0,4.7,Superhost,"['2 guests maximum', 'No pets', 'Check-in after 3:00 PM', 'Checkout before 11:00 AM', 'Self check-in with keypad', 'No parties or events', 'No smoking']",33,"['Wifi', 'Dedicated workspace', 'Free street parking', 'Washer – In unit', 'Dryer – In unit']"
Denver,Colorado,Central,Private Casita guest suite w/ King Bed + Workspace,"$110 
night
$110 per night",https://www.airbnb.com/rooms/577327939325893749?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-02&check_out=2023-05-07&previous_page_section_name=1000&federated_search_id=41af2fcc-d3b5-4f9f-b0e4-b30424eda3ed,Guest suite in Denver,2,1,1,1.0,4.96 ,45,4.9,5.0,5.0,5.0,5.0,4.8,Superhost,"['2 guests maximum', 'No pets', 'Check-in after 3:00 PM', 'Checkout before 11:00 AM', 'Self check-in with smart lock', 'No parties or events', 'No smoking']",42,"['Garden view', 'Fast wifi – 109 Mbps', 'Dedicated workspace', 'Free driveway parking on premises – 1 space', 'Central air conditioning']"
Denver,Colorado,Central,Kitchenette Studio Denver/DTC Fully Furnished,"$61 
night
$61 per night",https://www.airbnb.com/rooms/7066424?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-06&check_out=2023-05-11&previous_page_section_name=1000&federated_search_id=41af2fcc-d3b5-4f9f-b0e4-b30424eda3ed,Guest suite in Greenwood Village,2,1,1,1.0,4.92 ,66,4.9,5.0,5.0,5.0,5.0,4.9,Superhost,"['2 guests maximum', 'No pets', 'Check-in after 3:00 PM', 'Checkout before 11:00 AM', 'Self check-in with keypad', 'No commercial photography', 'No parties or events', 'No smoking']",44,"['Wifi', 'Dedicated workspace', 'Free parking on premises', 'Shared pool', 'TV with standard cable']"
Denver,Colorado,Central,"City views, quiet street","$129 
night
$129 per night",https://www.airbnb.com/rooms/864490069743790732?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-14&check_out=2023-05-19&previous_page_section_name=1000&federated_search_id=41af2fcc-d3b5-4f9f-b0e4-b30424eda3ed,Home in Denver,6,2,3,1.0,-,-,-,-,-,-,-,-,-,"['6 guests maximum', 'Pets allowed', 'Check-in: 4:00 PM - 2:00 AM', 'Checkout before 11:00 AM', 'Quiet hours', 'Self check-in with smart lock', 'No commercial photography', 'No parties or events', 'Smoking is allowed']",72,"['Mountain view', 'City skyline view', 'Kitchen', 'Wifi', 'Dedicated workspace']"
Denver,Colorado,Central,Private Wash Park Guest House,"$110 
$99 
night
$99 per night, originally $110",https://www.airbnb.com/rooms/53721791?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-06&check_out=2023-05-12&previous_page_section_name=1000&federated_search_id=41af2fcc-d3b5-4f9f-b0e4-b30424eda3ed,Guesthouse in Denver,4,1,2,1.0,4.88 ,58,4.9,4.9,4.9,4.8,5.0,4.8,Superhost,"['4 guests maximum', 'No pets', 'Check-in after 4:00 PM', 'Checkout before 10:00 AM', 'Self check-in with lockbox', 'No smoking']",40,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'TV']"
Denver,Colorado,Central,"Luxury, comfort and tranquility all in one place","$61 
night
$61 per night",https://www.airbnb.com/rooms/645118626589148656?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-11&check_out=2023-05-16&previous_page_section_name=1000&federated_search_id=38090ea0-d30d-4e53-8fe8-a6921e875391,Guest suite in Commerce City,0,0,0,0,4.73 ,75,,,,,,,-,[],0,"['', '', '', '', '']"
Denver,Colorado,Central,"Big guest suite, 1bd, 1bth and spacious living","$62 
night
$62 per night",https://www.airbnb.com/rooms/39231559?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-21&check_out=2023-05-26&previous_page_section_name=1000&federated_search_id=38090ea0-d30d-4e53-8fe8-a6921e875391,Guest suite in Aurora,2,1,1,1.0,4.90 ,155,4.9,4.9,5.0,5.0,5.0,4.9,Superhost,"['2 guests maximum', 'No pets', 'Check-in after 4:00 PM', 'Checkout before 11:00 AM', 'No parties or events', 'No smoking']",31,"['Fast wifi – 184 Mbps', 'Free parking on premises', 'TV', 'Central air conditioning', 'Bathtub']"
Denver,Colorado,Central,Adorable Congress Park Suite!,"$119 
$77 
night
$77 per night, originally $119",https://www.airbnb.com/rooms/51633948?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-08&check_out=2023-05-13&previous_page_section_name=1000&federated_search_id=38090ea0-d30d-4e53-8fe8-a6921e875391,Guest suite in Denver,4,1,3,1.0,4.55 ,47,4.6,4.8,4.9,4.8,4.9,4.6,-,"['', '', '', 'Checkout before 11:00 AM', 'No parties or events', 'No smoking']",26,"['Wifi', 'Dedicated workspace', 'Backyard', 'Microwave', 'Long term stays allowed']"
Denver,Colorado,Central,Mid-Century Modern Room - Minutes to Cherry Creek,"$85 
night
$85 per night",https://www.airbnb.com/rooms/18601412?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-07&check_out=2023-05-14&previous_page_section_name=1000&federated_search_id=38090ea0-d30d-4e53-8fe8-a6921e875391,Private room in Denver,2,1,1,1.0,4.91 ,110,4.9,4.9,5.0,5.0,5.0,4.9,-,"['2 guests maximum', 'No pets', 'Check-in after 3:00 PM', 'Checkout before 11:00 AM', 'Self check-in with keypad', 'No parties or events', 'No smoking']",42,"['Kitchen', 'Fast wifi – 281 Mbps', 'Dedicated workspace', 'Free street parking', 'TV with standard cable']"
Denver,Colorado,Central,Golden In-Law: Red Rocks & DT!,"$105 
night
$105 per night",https://www.airbnb.com/rooms/823805070280819300?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-01&check_out=2023-05-06&previous_page_section_name=1000&federated_search_id=38090ea0-d30d-4e53-8fe8-a6921e875391,Apartment in Golden,3,1,2,1.0,-,-,-,-,-,-,-,-,-,"['3 guests maximum', 'No pets', 'Check-in after 3:00 PM', 'Checkout before 11:00 AM', 'Quiet hours', 'Self check-in with smart lock', 'No commercial photography', 'No parties or events', 'No smoking']",31,"['Kitchen', 'Wifi', 'Free parking on premises', 'TV', 'Washer']"
Denver,Colorado,Central,Peaceful Private Room,"$48 
night
$48 per night",https://www.airbnb.com/rooms/49368945?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-07&check_out=2023-05-12&previous_page_section_name=1000&federated_search_id=38090ea0-d30d-4e53-8fe8-a6921e875391,Private room in Edgewater,2,1,1,1.0,4.92 ,12,4.9,4.9,4.9,4.9,4.9,4.8,Superhost,"['2 guests maximum', 'No pets', 'Check-in: 3:00 PM - 9:00 PM', 'Checkout before 11:00 AM', 'Self check-in with smart lock', 'No commercial photography', 'No parties or events', 'No smoking']",43,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Central air conditioning']"
Denver,Colorado,Central,800 SQFT Basement w/ Full Kitchen + Near DowTown,"$108 
night
$108 per night",https://www.airbnb.com/rooms/700746914929877225?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-01&check_out=2023-05-06&previous_page_section_name=1000&federated_search_id=38090ea0-d30d-4e53-8fe8-a6921e875391,Home in Denver,4,1,2,1.0,4.89 ,19,4.8,5.0,4.8,4.9,4.8,4.7,Superhost,"['4 guests maximum', 'Pets allowed', 'Check-in after 3:00 PM', 'Checkout before 11:00 AM', 'Self check-in with smart lock', 'No parties or events', 'No smoking']",49,"['Kitchen', 'Fast wifi – 443 Mbps', 'Dedicated workspace', 'Free parking on premises', 'Pets allowed']"
Denver,Colorado,Central,"Sloan's Lake House - Urban Location! Edgewater, CO","$116 
$97 
night
$97 per night, originally $116",https://www.airbnb.com/rooms/15754622?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-06-01&check_out=2023-06-06&previous_page_section_name=1000&federated_search_id=38090ea0-d30d-4e53-8fe8-a6921e875391,Bungalow in Edgewater,3,1,1,1.0,4.91 ,159,4.9,4.9,5.0,5.0,5.0,4.9,Superhost,"['3 guests maximum', 'No pets', 'Check-in after 4:00 PM', 'Checkout before 11:00 AM', 'Self check-in with lockbox', 'No smoking']",66,"['Mountain view', 'City skyline view', 'Lake access', 'Kitchen', 'Fast wifi – 595 Mbps']"
Denver,Colorado,Central,"Luxury 900sf 2 Bdrm,Full Kitchen,Private Entry DIA","$121 
$106 
night
$106 per night, originally $121",https://www.airbnb.com/rooms/21796586?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-01&check_out=2023-05-06&previous_page_section_name=1000&federated_search_id=38090ea0-d30d-4e53-8fe8-a6921e875391,Guest suite in Denver,9,2,4,1.0,4.99 ,566,5.0,5.0,5.0,4.9,5.0,4.9,Superhost,"['', '', '', 'Checkout before 10:00 AM', 'Self check-in with keypad', 'No parties or events', 'No smoking']",40,"['Kitchen', 'Wifi', 'Free parking on premises', 'TV', 'EV charger']"
Denver,Colorado,Central,RiNo Artist Dream Rooftop Hot tub,"$297 
night
$297 per night",https://www.airbnb.com/rooms/818816389635964459?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-07&check_out=2023-05-13&previous_page_section_name=1000&federated_search_id=38090ea0-d30d-4e53-8fe8-a6921e875391,Home in Denver,4,2,2,3.0,4.95 ,22,4.8,5.0,5.0,5.0,5.0,4.9,Superhost,"['4 guests maximum', 'Pets allowed', 'Check-in after 3:00 PM', 'Checkout before 10:00 AM', 'Quiet hours', 'Self check-in with smart lock', 'Commercial photography allowed', 'Smoking is allowed']",49,"['City skyline view', 'Mountain view', 'Kitchen', 'Wifi', 'Dedicated workspace']"
Denver,Colorado,Central,Modern and Bright - King Bed - Fast Wifi,"$150 
$123 
night
$123 per night, originally $150",https://www.airbnb.com/rooms/50809684?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-05&check_out=2023-05-10&previous_page_section_name=1000&federated_search_id=38090ea0-d30d-4e53-8fe8-a6921e875391,Condo in Denver,2,1,1,1.0,4.97 ,69,5.0,5.0,5.0,4.8,5.0,4.9,Superhost,"['2 guests maximum', 'No pets', 'Check-in after 3:00 PM', 'Checkout before 10:00 AM', 'Quiet hours', 'Self check-in with smart lock', 'No parties or events', 'No smoking']",56,"['Kitchen', 'Fast wifi – 538 Mbps', 'Dedicated workspace', 'Free parking on premises', 'Shared outdoor pool - available seasonally, open specific hours']"
Denver,Colorado,Central,Quiet and Relaxing City Living,"$62 
night
$62 per night",https://www.airbnb.com/rooms/52407688?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-01&check_out=2023-05-06&previous_page_section_name=1000&federated_search_id=38090ea0-d30d-4e53-8fe8-a6921e875391,Private room in Denver,3,1,1,1.0,4.73 ,66,4.5,4.7,5.0,4.8,4.8,4.7,-,"['3 guests maximum', 'No pets', 'Check-in after 3:00 PM', 'Checkout before 11:00 AM', 'No parties or events', 'No smoking']",14,"['Kitchen', 'Wifi', 'Washer', 'Dryer']"
Denver,Colorado,Central,Relaxing Temple,"$93 
$74 
night
$74 per night, originally $93",https://www.airbnb.com/rooms/53548271?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-08&check_out=2023-05-13&previous_page_section_name=1000&federated_search_id=38090ea0-d30d-4e53-8fe8-a6921e875391,Home in Aurora,4,2,2,1.0,-,-,-,-,-,-,-,-,-,"['4 guests maximum', 'No pets', 'Check-in after 3:00 PM', 'Checkout before 11:00 AM', 'Quiet hours', 'No parties or events', 'No smoking']",50,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pool']"
Denver,Colorado,Central,Wild West meets cozy disco - 20 min to downtown,"$84 
$74 
night
$74 per night, originally $84",https://www.airbnb.com/rooms/842840791435275654?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-06&check_out=2023-05-11&previous_page_section_name=1000&federated_search_id=38090ea0-d30d-4e53-8fe8-a6921e875391,Home in Arvada,4,1,2,1.0,5.0 ,8,5.0,5.0,5.0,4.9,5.0,4.8,-,"['4 guests maximum', 'No pets', 'Check-in after 3:00 PM', 'Checkout before 10:00 AM', 'Quiet hours', 'Self check-in with smart lock', 'Commercial photography allowed', 'No parties or events', 'No smoking']",30,"['Wifi', 'Dedicated workspace', 'Free parking on premises', '55"" HDTV', 'Central air conditioning']"
Denver,Colorado,Central,NEW! Charming Central Garden Apt,"$87 
night
$87 per night",https://www.airbnb.com/rooms/790669847277137390?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-10-02&check_out=2023-10-07&previous_page_section_name=1000&federated_search_id=38090ea0-d30d-4e53-8fe8-a6921e875391,Apartment in Denver,4,1,2,1.0,4.98 ,46,5.0,4.9,5.0,4.9,5.0,5.0,Superhost,"['4 guests maximum', 'No pets', 'Check-in after 4:00 PM', 'Checkout before 11:00 AM', 'Quiet hours', 'No commercial photography', 'No parties or events', 'No smoking']",38,"['Fast wifi – 460 Mbps', 'Dedicated workspace', 'Free parking on premises', '90"" TV with Netflix, Hulu', 'Portable air conditioning']"
Denver,Colorado,Central,NEW! Charming SoBo 1 Bedroom Townhome w/Patio,"$103 
$88 
night
$88 per night, originally $103",https://www.airbnb.com/rooms/736947659579693596?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-09-18&check_out=2023-09-25&previous_page_section_name=1000&federated_search_id=38090ea0-d30d-4e53-8fe8-a6921e875391,Townhouse in Denver,3,1,2,1.0,5.0 ,20,5.0,5.0,5.0,5.0,5.0,5.0,Superhost,"['3 guests maximum', 'No pets', 'Check-in after 2:00 PM', 'Checkout before 10:00 AM', 'Self check-in with keypad', 'No parties or events', 'No smoking']",45,"['Kitchen', 'Wifi – 39 Mbps', 'Dedicated workspace', 'Free parking on premises', 'Free washer – In unit']"
Denver,Colorado,Central,Charming 1 bedroom private cozy apartment 03098,"$85 
night
$85 per night",https://www.airbnb.com/rooms/38731381?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-14&check_out=2023-05-19&previous_page_section_name=1000&federated_search_id=38090ea0-d30d-4e53-8fe8-a6921e875391,Home in Wheat Ridge,3,1,1,1.0,4.95 ,129,5.0,5.0,5.0,5.0,5.0,5.0,Superhost,"['', '', '', 'Checkout before 11:00 AM', 'Self check-in with smart lock', 'No parties or events', 'No smoking']",59,"['Mountain view', 'Courtyard view', 'Kitchen', 'Fast wifi – 218 Mbps', 'Dedicated workspace']"
Denver,Colorado,Central,Glencoe 2: Eclectic Bungalow,"$150 
night
$150 per night",https://www.airbnb.com/rooms/787694088946112251?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-10&check_out=2023-05-15&previous_page_section_name=1000&federated_search_id=38090ea0-d30d-4e53-8fe8-a6921e875391,Home in Denver,4,2,2,1.0,-,2,-,-,-,-,-,-,-,"['4 guests maximum', 'No pets', 'Check-in after 4:00 PM', 'Checkout before 11:00 AM', 'Quiet hours', 'Self check-in with keypad', 'No commercial photography', 'No parties or events', 'No smoking']",49,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free driveway parking on premises – 2 spaces', '60"" HDTV with Chromecast']"
Denver,Colorado,Central,Private Entrance+Full Kitchen+Walk to Anschutz,"$85 
night
$85 per night",https://www.airbnb.com/rooms/42717788?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-03&check_out=2023-05-08&previous_page_section_name=1000&federated_search_id=5c7d931e-25e7-4902-83a2-8e3afd7ffc65,Guest suite in Aurora,2,1,2,1.0,4.98 ,191,5.0,5.0,5.0,4.9,5.0,5.0,Superhost,"['2 guests maximum', 'No pets', 'Check-in: 3:00 PM - 12:00 AM', 'Checkout before 11:00 AM', 'Quiet hours', 'Self check-in with lockbox', 'No parties or events', 'No smoking']",52,"['Kitchen', 'Fast wifi – 119 Mbps', 'Dedicated workspace', 'Free parking on premises', 'TV with Amazon Prime Video, Hulu, Netflix, Roku']"
Denver,Colorado,Central,Unique Private Loft with Private Outdoor Deck,"$112 
$89 
night
$89 per night, originally $112",https://www.airbnb.com/rooms/51129956?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-02&check_out=2023-05-07&previous_page_section_name=1000&federated_search_id=5c7d931e-25e7-4902-83a2-8e3afd7ffc65,Guest suite in Denver,2,1,1,1.0,4.96 ,102,4.9,4.9,5.0,4.9,5.0,4.9,Superhost,"['2 guests maximum', 'No pets', 'Check-in after 3:00 PM', 'Checkout before 11:00 AM', 'Self check-in with keypad', 'No parties or events', 'No smoking']",57,"['City skyline view', 'Courtyard view', 'Kitchen', 'Wifi', 'Free parking on premises']"
Denver,Colorado,Central,420 Friendly w/ Hot Tub - Queen Rm + Common Areas,"$68 
night
$68 per night",https://www.airbnb.com/rooms/51656062?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-16&check_out=2023-05-23&previous_page_section_name=1000&federated_search_id=5c7d931e-25e7-4902-83a2-8e3afd7ffc65,Private room in Arvada,2,1,1,2.0,4.97 ,74,4.9,5.0,5.0,5.0,5.0,5.0,Superhost,"['2 guests maximum', 'Pets allowed', 'Check-in after 3:00 PM', 'Checkout before 11:00 AM', 'Self check-in with smart lock', 'No parties or events', 'Smoking is allowed']",72,"['City skyline view', 'Mountain view', 'Kitchen', 'Fast wifi – 306 Mbps', 'Dedicated workspace']"
