city,state,coast,title,price,link,room_type,max_guests,num_rooms,num_beds,num_baths,rating,reviews,rating_Cleanliness,rating_Accuracy,rating_Communication,rating_Location,rating_Check-in,rating_Value,superhost,house_rules,num_of_amenities,available_amenities
San Francisco,California,West,Nobhill PRIVATE ROOM #3 w/ private en-suite bath,"$129 
$109 
night
$109 per night, originally $129",https://www.airbnb.com/rooms/49081860?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-07&check_out=2023-05-12&previous_page_section_name=1000&federated_search_id=fad2f206-7296-47a2-a765-eb27af5f0f60,Private room in San Francisco,2,1,1,0,4.78 ,86,4.9,4.8,4.9,4.8,5.0,4.7,Superhost,"['2 guests maximum', 'No pets', 'Check-in after 3:00 PM', 'Checkout before 11:00 AM', 'Self check-in with smart lock', 'No parties or events', 'No smoking']",20,"['Kitchen', 'Wifi', 'Dedicated workspace', 'TV', 'Washer']"
San Francisco,California,West,Petite room in Vegan Mission Penthouse,"$85 
night
$85 per night",https://www.airbnb.com/rooms/4987668?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-06-26&check_out=2023-07-01&previous_page_section_name=1000&federated_search_id=fad2f206-7296-47a2-a765-eb27af5f0f60,Private room in San Francisco,1,1,1,1.0,5.0 ,203,5.0,5.0,5.0,4.9,5.0,5.0,Superhost,"['1 guest maximum', 'No pets', 'Check-in: 3:00 PM - 7:00 PM', 'Checkout before 12:00 PM', 'No parties or events', 'No smoking']",66,"['City skyline view', 'Mountain view', 'Kitchen', 'Fast wifi – 484 Mbps', 'Dedicated workspace']"
San Francisco,California,West,"Relaxing Victorian room, next to BART!","$91 
night
$91 per night",https://www.airbnb.com/rooms/11437442?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-10&check_out=2023-05-15&previous_page_section_name=1000&federated_search_id=fad2f206-7296-47a2-a765-eb27af5f0f60,Private room in San Francisco,2,1,1,15.0,4.89 ,356,4.9,4.9,4.9,4.7,5.0,4.7,Superhost,"['2 guests maximum', 'No pets', 'Check-in after 4:00 PM', 'Checkout before 10:00 AM', 'Self check-in with keypad', 'No parties or events']",42,"['City skyline view', 'Kitchen', 'Fast wifi – 218 Mbps', 'Dedicated workspace', 'Free street parking']"
San Francisco,California,West,Room 6 with private bathroom for one person only,"$60 
night
$60 per night",https://www.airbnb.com/rooms/50024309?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-09&check_out=2023-05-14&previous_page_section_name=1000&federated_search_id=fad2f206-7296-47a2-a765-eb27af5f0f60,Private room in Daly City,0,0,0,0,4.91 ,32,,,,,,,Superhost,[],0,"['', '', '', '', '']"
San Francisco,California,West,Stratford Cozy Queen,"$192 
night
$192 per night",https://www.airbnb.com/rooms/23313200?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-16&check_out=2023-05-21&previous_page_section_name=1000&federated_search_id=fad2f206-7296-47a2-a765-eb27af5f0f60,Hotel room in San Francisco,2,1,1,1.0,4.59 ,610,4.8,4.8,4.6,4.8,4.8,4.6,-,"['2 guests maximum', 'No pets', 'Check-in after 3:00 PM', 'Checkout before 11:00 AM', 'No parties or events', 'No smoking']",24,"['Wifi', 'Dedicated workspace', 'TV', 'Hair dryer', 'Paid parking off premises']"
San Francisco,California,West,Ocean Beach - Kelly's Cove,"$177 
night
$177 per night",https://www.airbnb.com/rooms/2115503?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-21&check_out=2023-05-26&previous_page_section_name=1000&federated_search_id=fad2f206-7296-47a2-a765-eb27af5f0f60,Guest suite in San Francisco,2,1,1,1.0,4.85 ,405,4.9,5.0,4.9,4.9,5.0,4.8,Superhost,"['2 guests maximum', 'Pets allowed', 'Check-in after 4:00 PM', 'Checkout before 11:00 AM', 'Self check-in with keypad', 'No parties or events', 'No smoking']",37,"['Beach access – Beachfront', 'Kitchen', 'Wifi', 'Free street parking', 'Pets allowed']"
San Francisco,California,West,Pleasant bedroom in Victorian home,"$90 
night
$90 per night",https://www.airbnb.com/rooms/52667277?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-06&check_out=2023-05-11&previous_page_section_name=1000&federated_search_id=fad2f206-7296-47a2-a765-eb27af5f0f60,Private room in San Francisco,2,1,1,1.0,4.95 ,88,5.0,5.0,5.0,4.7,5.0,4.8,Superhost,"['2 guests maximum', 'No pets', 'Check-in after 4:00 PM', 'Checkout before 10:00 AM', 'Self check-in with keypad', 'No parties or events', 'No smoking']",57,"['Kitchen', 'Fast wifi – 362 Mbps', 'Dedicated workspace', 'Free washer – In unit', 'Free dryer – In unit']"
San Francisco,California,West,43-SFSU/lake Merced spacious master-ensuite,"$66 
night
$66 per night",https://www.airbnb.com/rooms/50429144?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-01&check_out=2023-05-08&previous_page_section_name=1000&federated_search_id=fad2f206-7296-47a2-a765-eb27af5f0f60,Private room in San Francisco,3,1,1,1.0,4.70 ,30,4.8,4.8,4.9,4.7,4.8,4.8,Superhost,"['3 guests maximum', 'No pets', 'Check-in: 4:00 PM - 11:00 PM', 'Checkout before 11:00 AM', 'Self check-in with keypad', 'No parties or events', 'No smoking']",40,"['Garden view', 'Golf course view', 'Public or shared beach access', 'Kitchen', 'Wifi', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Smoke alarm\nSmoke alarm']"
San Francisco,California,West,"Inner Sunset. In city but away from ""The City""","$87 
$72 
night
$72 per night, originally $87",https://www.airbnb.com/rooms/47049897?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-15&check_out=2023-05-20&previous_page_section_name=1000&federated_search_id=fad2f206-7296-47a2-a765-eb27af5f0f60,Private room in San Francisco,2,1,1,1.0,4.76 ,42,4.8,4.8,4.8,5.0,4.6,4.6,-,"['', '', '', 'Checkout before 11:00 AM', 'Self check-in with smart lock', 'No parties or events', 'No smoking']",42,"['Garden view', 'Fast wifi – 95 Mbps', 'Dedicated workspace', 'Free street parking', '50"" HDTV']"
San Francisco,California,West,Private Charming Garden Guest Suite Presidio Hts.,"$163 
night
$163 per night",https://www.airbnb.com/rooms/6006768?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-07-03&check_out=2023-07-09&previous_page_section_name=1000&federated_search_id=fad2f206-7296-47a2-a765-eb27af5f0f60,Guest suite in San Francisco,2,1,1,1.0,4.96 ,497,5.0,5.0,5.0,5.0,5.0,4.9,Superhost,"['2 guests maximum', 'No pets', 'Check-in after 3:00 PM', 'Checkout before 11:00 AM', 'No parties or events', 'No smoking']",47,"['Garden view', 'Kitchen', 'Fast wifi – 350 Mbps', 'Dedicated workspace', 'Free street parking']"
San Francisco,California,West,The Moroccan Room in Chic San Francisco Home with Views,"$123 
night
$123 per night",https://www.airbnb.com/rooms/plus/13127954?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-07&check_out=2023-05-12&previous_page_section_name=1000&federated_search_id=fad2f206-7296-47a2-a765-eb27af5f0f60,Private room in San Francisco,2,1,1,1.0,4.92 ,435,5.0,4.9,5.0,4.9,5.0,4.8,Superhost,"['2 guests maximum', 'No pets', 'Check-in after 3:00 PM', 'Checkout before 11:00 AM', 'Quiet hours', 'Self check-in with keypad', 'No commercial photography', 'No parties or events', 'No smoking']",49,"['Mountain view', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free street parking']"
San Francisco,California,West,Cozy bedroom in the Mission — 24th Street BART,"$63 
night
$63 per night",https://www.airbnb.com/rooms/51027324?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-07&check_out=2023-05-12&previous_page_section_name=1000&federated_search_id=fad2f206-7296-47a2-a765-eb27af5f0f60,Private room in San Francisco,2,1,1,1.0,4.75 ,64,4.5,4.8,4.9,4.8,5.0,4.7,-,"['2 guests maximum', 'No pets', 'Check-in after 3:00 PM', 'Self check-in with lockbox', 'No parties or events', 'No smoking']",56,"['Kitchen', 'Wifi – 41 Mbps', 'Dedicated workspace', 'Free street parking', 'Washer']"
San Francisco,California,West,Alcatraz Room| Golden Gate Park| Driveway Parking,"$89 
$79 
night
$79 per night, originally $89",https://www.airbnb.com/rooms/625351024287676850?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-07&check_out=2023-05-12&previous_page_section_name=1000&federated_search_id=fad2f206-7296-47a2-a765-eb27af5f0f60,Private room in San Francisco,2,1,1,1.0,4.27 ,22,4.7,4.5,4.7,4.7,4.5,4.3,-,"['2 guests maximum', 'No pets', 'Check-in: 3:00 PM - 11:00 PM', 'Checkout before 11:00 AM', 'Self check-in with keypad', 'No parties or events', 'No smoking']",29,"['Public or shared beach access', 'Kitchen', 'Wifi', 'Free street parking', 'Washer']"
Los Angeles,California,West,Sonder Lüm | King Room w/ Terrace,"$104 
night
$104 per night",https://www.airbnb.com/rooms/578174478591578178?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-01&check_out=2023-05-07&previous_page_section_name=1000&federated_search_id=5ae18353-c4df-4a6d-9f4f-578fcb51550f,Hotel room in Inglewood,2,1,1,1.0,4.28 ,1060,4.4,4.4,4.4,4.2,4.5,4.3,-,"['2 guests maximum', 'No pets', 'Check-in after 4:00 PM', 'Checkout before 11:00 AM', 'Self check-in with keypad', 'No parties or events', 'No smoking']",24,"['Fast wifi – 56 Mbps', 'Dedicated workspace', 'Pool', 'Hot tub', 'TV']"
Los Angeles,California,West,1 Bed in a Shared Dorm Room with Ensuite Bathroom,"$46 
$34 
night
$34 per night, originally $46",https://www.airbnb.com/rooms/38027135?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-01&check_out=2023-05-06&previous_page_section_name=1000&federated_search_id=5ae18353-c4df-4a6d-9f4f-578fcb51550f,Shared hotel room in Los Angeles,1,1,1,2.0,4.40 ,832,4.5,4.5,4.5,4.6,4.6,4.5,-,"['1 guest maximum', 'No pets', 'Check-in after 3:00 PM', 'Checkout before 12:00 PM', 'No smoking']",14,"['Wifi', 'Pool', 'Air conditioning', 'Gym']"
Los Angeles,California,West,"Cruisers, Catalina Hikers, Beach & Concert Goers!","$75 
night
$75 per night",https://www.airbnb.com/rooms/37012797?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-21&check_out=2023-05-26&previous_page_section_name=1000&federated_search_id=5ae18353-c4df-4a6d-9f4f-578fcb51550f,Private room in Los Angeles,2,1,1,1.0,4.90 ,210,4.8,4.9,5.0,4.9,5.0,4.9,Superhost,"['2 guests maximum', 'No pets', 'Check-in after 2:00 PM', 'Checkout before 12:00 PM', 'Quiet hours', 'Self check-in with keypad', 'No parties or events', 'No smoking']",26,"['Wifi', 'Dedicated workspace', 'Free street parking', 'Washer', 'Dryer', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm']"
Los Angeles,California,West,Traveler's Dream - One Bed in Shared Dorm Room,"$50 
$33 
night
$33 per night, originally $50",https://www.airbnb.com/rooms/38799388?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-01&check_out=2023-05-06&previous_page_section_name=1000&federated_search_id=5ae18353-c4df-4a6d-9f4f-578fcb51550f,Shared hotel room in Los Angeles,1,1,1,1.0,4.45 ,419,4.6,4.5,4.5,4.6,4.6,4.5,-,"['1 guest maximum', 'No pets', 'Check-in after 3:00 PM', 'Checkout before 12:00 PM']",12,"['Wifi', 'Pool', 'Air conditioning', 'Gym']"
Los Angeles,California,West,"SoCal beach guest suite, 5 minutes drive to beach","$84 
night
$84 per night",https://www.airbnb.com/rooms/33136887?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-06-11&check_out=2023-06-16&previous_page_section_name=1000&federated_search_id=5ae18353-c4df-4a6d-9f4f-578fcb51550f,Private room in Torrance,0,0,0,0,4.92 ,529,,,,,,,Superhost,[],0,"['', '', '', '', '']"
Los Angeles,California,West,Vintage 1920s PVT double bed/bath in tiny vineyard,"$70 
night
$70 per night",https://www.airbnb.com/rooms/51554445?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-15&check_out=2023-05-22&previous_page_section_name=1000&federated_search_id=5ae18353-c4df-4a6d-9f4f-578fcb51550f,Cabin in Los Angeles,2,1,1,15.0,5.0 ,18,5.0,4.9,5.0,4.8,5.0,5.0,Superhost,"['', '', '', 'Checkout before 10:00 AM', 'Quiet hours', 'No commercial photography', 'No parties or events', 'No smoking']",44,"['Garden view', 'Vineyard view', 'Public or shared beach access', 'Wifi', 'Dedicated workspace']"
Los Angeles,California,West,***Adorable suite w/o kitchen in LA,"$78 
night
$78 per night",https://www.airbnb.com/rooms/54184781?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-14&check_out=2023-05-19&previous_page_section_name=1000&federated_search_id=5ae18353-c4df-4a6d-9f4f-578fcb51550f,Guest suite in Los Angeles,2,1,1,1.0,4.91 ,94,5.0,4.9,5.0,4.6,5.0,4.8,Superhost,"['2 guests maximum', 'No pets', 'Check-in after 4:00 PM', 'Checkout before 10:00 AM', 'Self check-in with lockbox', 'No parties or events', 'No smoking']",28,"['Wifi', 'Dedicated workspace', 'Free driveway parking on premises – 1 space', 'TV', 'Air conditioning']"
Los Angeles,California,West,King Skyline · King Skyline - Beautiful Hotel Room,"$219 
$134 
night
$134 per night, originally $219",https://www.airbnb.com/rooms/22358136?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-01&check_out=2023-05-06&previous_page_section_name=1000&federated_search_id=5ae18353-c4df-4a6d-9f4f-578fcb51550f,Hotel room in Los Angeles,2,1,1,1.0,4.50 ,510,4.7,4.5,4.5,4.6,4.6,4.3,-,"['2 guests maximum', 'Pets allowed', 'Check-in after 3:00 PM', 'Checkout before 12:00 PM', 'No smoking']",14,"['Wifi', 'Dedicated workspace', 'Pool', 'Pets allowed', 'TV', 'Unavailable: Smoke alarm\nSmoke alarm']"
Los Angeles,California,West,Splendid Studio close to DTLA & Staples Center 6,"$99 
$80 
night
$80 per night, originally $99",https://www.airbnb.com/rooms/879114885527421916?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-13&check_out=2023-05-18&previous_page_section_name=1000&federated_search_id=5ae18353-c4df-4a6d-9f4f-578fcb51550f,Apartment in Los Angeles,2,1,1,1.0,-,-,-,-,-,-,-,-,-,"['2 guests maximum', 'No pets', 'Check-in after 4:00 PM', 'Checkout before 11:00 AM', 'Quiet hours', 'No parties or events', 'No smoking']",25,"['Kitchen', 'Wifi', 'TV', 'Air conditioning', 'Refrigerator']"
Los Angeles,California,West,"Studio Apartment, close to SM Beach","$86 
night
$86 per night",https://www.airbnb.com/rooms/879384730103800711?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-28&check_out=2023-06-02&previous_page_section_name=1000&federated_search_id=5ae18353-c4df-4a6d-9f4f-578fcb51550f,Apartment in Los Angeles,2,1,1,1.0,-,-,-,-,-,-,-,-,Superhost,"['2 guests maximum', 'Check-in: 4:00 PM - 12:00 AM', 'Checkout before 11:00 AM']",8,"['Kitchen', 'Wifi', 'Dedicated workspace', 'TV', 'Washer', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm']"
Los Angeles,California,West,Fully Equipped Private Guest Unit Free Parking,"$128 
night
$128 per night",https://www.airbnb.com/rooms/15470890?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-22&check_out=2023-05-27&previous_page_section_name=1000&federated_search_id=5ae18353-c4df-4a6d-9f4f-578fcb51550f,Guesthouse in Los Angeles,3,1,2,1.0,4.97 ,201,5.0,5.0,5.0,5.0,5.0,4.9,Superhost,"['3 guests maximum', 'No pets', 'Check-in after 4:00 PM', 'Checkout before 11:00 AM', 'Self check-in with smart lock', 'No parties or events', 'No smoking']",62,"['Kitchen', 'Fast wifi – 80 Mbps', 'Dedicated workspace', 'Free parking on premises', 'TV with Netflix, Roku']"
Los Angeles,California,West,"100% Private! Near LAX, LMU, Venice, Santa Monica","$150 
night
$150 per night",https://www.airbnb.com/rooms/29780893?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-14&check_out=2023-05-19&previous_page_section_name=1000&federated_search_id=5ae18353-c4df-4a6d-9f4f-578fcb51550f,Home in Los Angeles,2,1,1,1.0,4.85 ,269,4.8,4.9,4.9,4.9,5.0,4.7,Superhost,"['2 guests maximum', 'No pets', 'Check-in: 3:00 PM - 2:00 AM', 'Checkout before 10:00 AM', 'Quiet hours', 'Self check-in with lockbox', 'No commercial photography', 'No parties or events', 'No smoking']",28,"['Kitchen', 'Fast wifi – 155 Mbps', 'Dedicated workspace', 'Free street parking', '42"" HDTV with standard cable, Netflix']"
Los Angeles,California,West,"Cozy Suite Near Getty, UCLA, and Universal Studios","$111 
$91 
night
$91 per night, originally $111",https://www.airbnb.com/rooms/49384146?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-22&check_out=2023-05-27&previous_page_section_name=1000&federated_search_id=5ae18353-c4df-4a6d-9f4f-578fcb51550f,Guest suite in Los Angeles,2,1,1,1.0,4.83 ,180,4.9,4.9,4.8,4.9,4.9,4.9,Superhost,"['2 guests maximum', 'No pets', 'Check-in after 3:00 PM', 'Checkout before 11:00 AM', 'Self check-in with lockbox', 'No parties or events', 'No smoking']",42,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'TV with standard cable']"
Los Angeles,California,West,Chill on the Patio at a Modern Luxury Studio near LAX Beach,"$164 
$122 
night
$122 per night, originally $164",https://www.airbnb.com/rooms/plus/40310136?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-07&check_out=2023-05-12&previous_page_section_name=1000&federated_search_id=5ae18353-c4df-4a6d-9f4f-578fcb51550f,Apartment in Los Angeles,2,1,1,1.0,4.81 ,211,5.0,4.8,4.9,4.9,4.9,4.6,Superhost,"['', '', '', 'Checkout before 10:00 AM', 'Self check-in with smart lock', 'No parties or events', 'No smoking']",34,"['Kitchen', 'Wifi', 'Free street parking', 'TV with standard cable', 'Air conditioning']"
Los Angeles,California,West,Tin Roof Alley,"$139 
$124 
night
$124 per night, originally $139",https://www.airbnb.com/rooms/17909038?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-22&check_out=2023-05-27&previous_page_section_name=1000&federated_search_id=5ae18353-c4df-4a6d-9f4f-578fcb51550f,Home in El Segundo,2,1,1,1.0,4.89 ,814,5.0,4.9,5.0,4.9,5.0,4.8,Superhost,"['2 guests maximum', 'No pets', 'Check-in: 3:00 PM - 11:00 PM', 'Checkout before 11:00 AM', 'Self check-in with lockbox', 'No parties or events', 'No smoking']",39,"['Public or shared beach access', 'Wifi', 'Free parking on premises', 'Portable air conditioning', 'Private patio or balcony']"
Los Angeles,California,West,Private Bathroom And Private Bedroom,"$83 
night
$83 per night",https://www.airbnb.com/rooms/869819777197502932?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-10&check_out=2023-05-15&previous_page_section_name=1000&federated_search_id=5ae18353-c4df-4a6d-9f4f-578fcb51550f,Private room in Santa Monica,2,1,1,1.0,-,-,-,-,-,-,-,-,-,"['2 guests maximum', 'No pets', 'Check-in after 3:00 PM', 'Checkout before 11:00 AM', 'Self check-in with lockbox', 'No commercial photography', 'No parties or events', 'No smoking']",33,"['Beach access', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Air conditioning']"
Los Angeles,California,West,Classic King | Ionic 100 Anniversary Celebration,"$182 
night
$182 per night",https://www.airbnb.com/rooms/846234216006137060?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-01&check_out=2023-05-06&previous_page_section_name=1000&federated_search_id=5ae18353-c4df-4a6d-9f4f-578fcb51550f,Apartment in Los Angeles,2,1,1,1.0,4.85 ,20,4.8,4.8,4.8,4.9,4.8,4.8,-,"['2 guests maximum', 'No pets', 'Check-in: 3:00 PM - 12:00 AM', 'Checkout before 11:00 AM', 'No smoking']",26,"['Wifi', 'Dedicated workspace', 'Pool', 'TV with standard cable', 'Elevator']"
Los Angeles,California,West,European Get-Away,"$99 
night
$99 per night",https://www.airbnb.com/rooms/18854117?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-06-17&check_out=2023-06-22&previous_page_section_name=1000&federated_search_id=5ae18353-c4df-4a6d-9f4f-578fcb51550f,Apartment in El Segundo,2,1,1,1.0,4.89 ,575,4.8,4.9,5.0,5.0,5.0,4.9,-,"['2 guests maximum', 'No pets', 'Check-in after 3:00 PM', 'Checkout before 11:00 AM', 'No parties or events', 'No smoking']",25,"['Kitchen', 'Wifi', 'Free parking on premises', 'TV with standard cable', 'Washer']"
Los Angeles,California,West,The Burlington Hotel,"$107 
night
$107 per night",https://www.airbnb.com/rooms/42409434?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-18&check_out=2023-05-24&previous_page_section_name=1000&federated_search_id=16bc4d18-1c8b-4d46-8fd3-5bbb2ee0a155,Apartment in Los Angeles,2,1,1,1.0,4.66 ,2204,4.8,4.8,4.8,4.1,4.8,4.6,-,"['2 guests maximum', 'No pets', 'Check-in: 4:00 PM - 8:00 PM', 'Checkout before 11:00 AM', 'Self check-in with keypad', 'No parties or events', 'No smoking']",32,"['City skyline view', 'Kitchen', 'Wifi', 'Free street parking', 'EV charger']"
Los Angeles,California,West,Private Cozy Mountain View with Koi Pond Zen,"$95 
night
$95 per night",https://www.airbnb.com/rooms/794211537301307910?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-21&check_out=2023-05-26&previous_page_section_name=1000&federated_search_id=16bc4d18-1c8b-4d46-8fd3-5bbb2ee0a155,Guesthouse in Los Angeles,4,1,2,1.0,5.0 ,11,5.0,5.0,5.0,5.0,5.0,5.0,-,"['4 guests maximum', 'Pets allowed', 'Check-in after 3:00 PM', 'Checkout before 11:00 AM', 'Quiet hours', 'Self check-in with keypad', 'Commercial photography allowed', 'No parties or events', 'No smoking']",44,"['Mountain view', 'Waterfront', 'Kitchen', 'Wifi', 'Dedicated workspace']"
Los Angeles,California,West,Beach Studio with private patio,"$120 
$96 
night
$96 per night, originally $120",https://www.airbnb.com/rooms/880041899711242698?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-05&check_out=2023-05-10&previous_page_section_name=1000&federated_search_id=16bc4d18-1c8b-4d46-8fd3-5bbb2ee0a155,Apartment in Los Angeles,2,1,1,1.0,-,-,-,-,-,-,-,-,-,"['2 guests maximum', 'Pets allowed', 'Check-in after 4:00 PM', 'Checkout before 11:00 AM', 'Self check-in with keypad', 'No commercial photography', 'No parties or events', 'No smoking']",42,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pets allowed']"
Los Angeles,California,West,"King Bed LA Getaway, 15 min to Beach","$186 
$149 
night
$149 per night, originally $186",https://www.airbnb.com/rooms/879130093761997969?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-01&check_out=2023-05-07&previous_page_section_name=1000&federated_search_id=16bc4d18-1c8b-4d46-8fd3-5bbb2ee0a155,Home in Topanga,2,1,1,1.0,-,-,-,-,-,-,-,-,Superhost,"['2 guests maximum', 'No pets', 'Check-in after 4:00 PM', 'Checkout before 11:00 AM', 'No commercial photography', 'No parties or events', 'No smoking']",37,"['Public or shared beach access', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises']"
Los Angeles,California,West,Private cozy guest house 1 mile to downtown Culver,"$128 
night
$128 per night",https://www.airbnb.com/rooms/22788198?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-06-25&check_out=2023-06-30&previous_page_section_name=1000&federated_search_id=16bc4d18-1c8b-4d46-8fd3-5bbb2ee0a155,Guesthouse in Culver City,2,1,1,1.0,4.82 ,588,4.8,4.9,4.9,5.0,4.9,4.8,Superhost,"['2 guests maximum', 'No pets', 'Check-in after 3:00 PM', 'Checkout before 11:00 AM', 'Self check-in with lockbox', 'No parties or events', 'No smoking']",27,"['Wifi', 'Dedicated workspace', 'Free street parking', 'TV', 'Dryer']"
Los Angeles,California,West,Cozy Private Guest House in Highland Park,"$95 
night
$95 per night",https://www.airbnb.com/rooms/658904470281720916?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-21&check_out=2023-05-26&previous_page_section_name=1000&federated_search_id=16bc4d18-1c8b-4d46-8fd3-5bbb2ee0a155,Guesthouse in Los Angeles,2,1,1,1.0,4.76 ,42,4.7,5.0,5.0,4.9,5.0,4.8,-,"['2 guests maximum', 'Pets allowed', 'Check-in after 3:00 PM', 'Checkout before 11:00 AM', 'Self check-in with lockbox', 'No parties or events', 'No smoking']",33,"['Kitchen', 'Fast wifi – 313 Mbps', 'Free parking on premises', 'Pets allowed', 'HDTV with Roku']"
Los Angeles,California,West,Private vibrant studio in Highland Park,"$82 
night
$82 per night",https://www.airbnb.com/rooms/18487593?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-02&check_out=2023-05-07&previous_page_section_name=1000&federated_search_id=16bc4d18-1c8b-4d46-8fd3-5bbb2ee0a155,Guest suite in Los Angeles,1,1,1,1.0,4.94 ,302,5.0,4.9,5.0,4.9,5.0,4.9,Superhost,"['1 guest maximum', 'No pets', 'Check-in: 3:00 PM - 10:00 PM', 'Checkout before 11:00 AM', 'Self check-in with lockbox', 'No parties or events', 'No smoking']",29,"['Wifi', 'Free parking on premises', 'TV with standard cable', 'Air conditioning', 'Backyard']"
Los Angeles,California,West,Master Suite ~ TempurPedic King + Driveway Parking,"$86 
night
$86 per night",https://www.airbnb.com/rooms/29546258?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-01&check_out=2023-05-06&previous_page_section_name=1000&federated_search_id=16bc4d18-1c8b-4d46-8fd3-5bbb2ee0a155,Private room in Los Angeles,2,1,1,1.0,4.93 ,98,5.0,5.0,5.0,4.9,5.0,4.9,Superhost,"['2 guests maximum', 'No pets', '', 'Checkout before 12:00 PM', 'Self check-in with lockbox', 'No parties or events', 'No smoking']",46,"['Fast wifi – 469 Mbps', 'Dedicated workspace', 'Free driveway parking on premises – 1 space', '55"" HDTV with Netflix, premium cable, Amazon Prime Video, standard cable', 'Portable air conditioning']"
Los Angeles,California,West,Cozy Bedroom Close to Manhattan Beach and LAX,"$73 
night
$73 per night",https://www.airbnb.com/rooms/28385663?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-07-15&check_out=2023-07-20&previous_page_section_name=1000&federated_search_id=16bc4d18-1c8b-4d46-8fd3-5bbb2ee0a155,Private room in Hawthorne,2,1,1,1.0,4.87 ,427,4.9,4.9,4.9,4.8,5.0,4.9,-,"['2 guests maximum', 'No pets', 'Check-in: 3:00 PM - 2:00 AM', 'Checkout before 11:00 AM', 'Self check-in with smart lock', 'No parties or events', 'No smoking']",34,"['Kitchen', 'Fast wifi – 227 Mbps', 'Dedicated workspace', 'Free parking on premises', 'TV']"
