city,state,coast,title,price,link,room_type,max_guests,num_rooms,num_beds,num_baths,rating,reviews,rating_Cleanliness,rating_Accuracy,rating_Communication,rating_Location,rating_Check-in,rating_Value,superhost,house_rules,num_of_amenities,available_amenities
New Orleans,Louisiana,South,Lakeview Retreat,"$87 
night
$87 per night",https://www.airbnb.com/rooms/14264317?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-06-19&check_out=2023-06-24&previous_page_section_name=1000&federated_search_id=483f29a7-ade3-469a-9e49-e8ab614cf4cf,Guest suite in Lakeview Park,4,1,2,1.0,4.90 ,116,4.9,5.0,5.0,4.9,5.0,4.9,Superhost,"['', '', '', '', '', 'No parties or events', 'No smoking']",57,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Shared pool']"
New Orleans,Louisiana,South,Le Chateau du Duke - Fairgrounds Retreat,"$95 
$83 
night
$83 per night, originally $95",https://www.airbnb.com/rooms/44999046?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-13&check_out=2023-05-18&previous_page_section_name=1000&federated_search_id=483f29a7-ade3-469a-9e49-e8ab614cf4cf,Guest suite in Mid-City New Orleans,3,1,1,1.0,4.95 ,226,5.0,4.9,5.0,4.9,5.0,4.9,Superhost,"['3 guests maximum', 'No pets', 'Check-in: 3:00 PM - 12:00 AM', 'Checkout before 11:00 AM', 'Self check-in with smart lock', 'No parties or events', 'No smoking']",23,"['Wifi', 'Dedicated workspace', 'Free street parking', 'TV', 'Air conditioning']"
New Orleans,Louisiana,South,"Historic 1BR Home, Steps to Streetcar, Fios Wifi","$99 
night
$99 per night",https://www.airbnb.com/rooms/49339297?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-11&check_out=2023-05-16&previous_page_section_name=1000&federated_search_id=483f29a7-ade3-469a-9e49-e8ab614cf4cf,Home in Mid-City New Orleans,2,1,1,1.0,4.99 ,97,5.0,5.0,5.0,4.9,5.0,4.9,Superhost,"['', '', '', 'Checkout before 11:00 AM', 'Self check-in with smart lock', 'No commercial photography', 'No parties or events', 'No smoking']",55,"['Kitchen', 'Fast wifi – 387 Mbps', 'Dedicated workspace', 'Free parking on premises', '42"" HDTV with standard cable']"
New Orleans,Louisiana,South,Treme Bayou St. John Guest Suite,"$71 
night
$71 per night",https://www.airbnb.com/rooms/28094716?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-29&check_out=2023-06-03&previous_page_section_name=1000&federated_search_id=483f29a7-ade3-469a-9e49-e8ab614cf4cf,Guest suite in Mid-City New Orleans,2,1,1,1.0,4.82 ,62,4.9,4.8,5.0,4.7,5.0,4.8,-,"['2 guests maximum', 'No pets', 'Check-in after 4:00 PM', 'Checkout before 12:00 PM', 'Self check-in with keypad', 'No parties or events', 'No smoking']",28,"['Wifi', 'Free parking on premises', 'TV', 'Washer', 'Dryer']"
New Orleans,Louisiana,South,Private guest suite on the river in Algiers Point,"$81 
night
$81 per night",https://www.airbnb.com/rooms/17123338?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-28&check_out=2023-06-02&previous_page_section_name=1000&federated_search_id=483f29a7-ade3-469a-9e49-e8ab614cf4cf,Guest suite in Algiers Point,2,1,1,1.0,4.94 ,241,4.9,5.0,5.0,4.8,5.0,5.0,-,"['2 guests maximum', 'No pets', 'Check-in: 3:00 PM - 12:00 AM', 'Checkout before 12:00 PM', 'Self check-in with keypad', 'No parties or events', 'No smoking']",49,"['City skyline view', 'River view', 'Wifi', 'Dedicated workspace', 'Free street parking']"
New Orleans,Louisiana,South,Lofty Room/Bath in New Marigny Near French Quarter,"$49 
night
$49 per night",https://www.airbnb.com/rooms/12455503?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-31&check_out=2023-06-05&previous_page_section_name=1000&federated_search_id=483f29a7-ade3-469a-9e49-e8ab614cf4cf,Private room in Bywater District,2,1,1,1.0,4.82 ,279,4.9,4.9,4.9,4.5,4.9,4.8,Superhost,"['2 guests maximum', 'No pets', 'Check-in after 4:00 PM', 'Checkout before 12:00 PM', 'Self check-in with keypad', 'No parties or events', 'No smoking']",33,"['Kitchen', 'Wifi', 'Free parking on premises', 'TV', 'Washer']"
New Orleans,Louisiana,South,"Walk to Tulane, The Purple Room of the Treehouse","$80 
night
$80 per night",https://www.airbnb.com/rooms/895626?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-14&check_out=2023-05-19&previous_page_section_name=1000&federated_search_id=483f29a7-ade3-469a-9e49-e8ab614cf4cf,Private room in Uptown and Carrollton,2,1,1,15.0,4.95 ,283,4.9,5.0,5.0,4.9,5.0,4.9,Superhost,"['2 guests maximum', 'No pets', 'Check-in after 2:00 PM', 'Checkout before 12:00 PM', 'Self check-in with keypad', 'No parties or events', 'No smoking']",69,"['City skyline view', 'Garden view', 'Kitchen', 'Wifi', 'Dedicated workspace']"
New Orleans,Louisiana,South,PrivHome/2.3mi to FrenchQuarter/0.4 mi to CityPark,"$157 
night
$157 per night",https://www.airbnb.com/rooms/8632636?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-11&check_out=2023-05-17&previous_page_section_name=1000&federated_search_id=483f29a7-ade3-469a-9e49-e8ab614cf4cf,Home in Mid-City New Orleans,4,2,2,1.0,4.97 ,268,5.0,5.0,5.0,4.9,5.0,4.9,Superhost,"['4 guests maximum', 'No pets', 'Check-in after 2:00 PM', 'Checkout before 12:00 PM', 'Self check-in with lockbox', 'No parties or events', 'No smoking']",59,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', '48"" HDTV with Amazon Prime Video, Apple TV, Hulu, Netflix, standard cable']"
New Orleans,Louisiana,South,Renovated 100yr Suite in ♥ of Uptown/Magazine St!,"$80 
night
$80 per night",https://www.airbnb.com/rooms/26322695?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-14&check_out=2023-05-19&previous_page_section_name=1000&federated_search_id=483f29a7-ade3-469a-9e49-e8ab614cf4cf,Home in Central City - Garden District,3,1,1,1.0,4.78 ,249,4.8,4.8,4.9,4.9,5.0,4.8,-,"['3 guests maximum', 'No pets', 'Check-in: 3:00 PM - 1:00 AM', 'Checkout before 11:00 AM', 'Self check-in with lockbox', 'No parties or events', 'No smoking']",31,"['Wifi', 'Free parking on premises', 'TV', 'Air conditioning', 'Bathtub', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm']"
New Orleans,Louisiana,South,Vibrant 2BR/1BA NOLA Home Near Tipitina's Uptown!,"$117 
night
$117 per night",https://www.airbnb.com/rooms/878922264626921559?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-06&check_out=2023-05-11&previous_page_section_name=1000&federated_search_id=483f29a7-ade3-469a-9e49-e8ab614cf4cf,Home in Uptown and Carrollton,4,2,2,1.0,-,-,-,-,-,-,-,-,Superhost,"['4 guests maximum', 'No pets', 'Check-in after 3:00 PM', 'Checkout before 11:00 AM', 'Quiet hours', 'Self check-in with keypad', 'No commercial photography', 'No parties or events', 'No smoking']",50,"['Kitchen', 'Wifi', 'Free street parking', 'TV', 'Free washer – In unit']"
New Orleans,Louisiana,South,On the Bayou in Front of City Park!,"$150 
night
$150 per night",https://www.airbnb.com/rooms/49723461?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-25&check_out=2023-05-31&previous_page_section_name=1000&federated_search_id=483f29a7-ade3-469a-9e49-e8ab614cf4cf,Home in Mid-City New Orleans,4,2,2,1.0,4.88 ,40,5.0,4.9,4.9,5.0,5.0,4.8,Superhost,"['4 guests maximum', 'No pets', 'Check-in after 3:00 PM', 'Checkout before 10:00 AM', 'Self check-in with keypad', 'No smoking']",57,"['Waterfront', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free driveway parking on premises – 1 space']"
New Orleans,Louisiana,South,Biscuit's Bungalow,"$83 
night
$83 per night",https://www.airbnb.com/rooms/21723346?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-10&check_out=2023-05-15&previous_page_section_name=1000&federated_search_id=483f29a7-ade3-469a-9e49-e8ab614cf4cf,Apartment in Central City - Garden District,2,1,2,1.0,4.96 ,264,5.0,5.0,5.0,5.0,5.0,5.0,Superhost,"['', '', '', 'Checkout before 11:00 AM', 'Self check-in with keypad', 'No parties or events', 'No smoking']",24,"['Wifi', 'Free street parking', 'TV', 'Air conditioning', 'Hair dryer', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm']"
New Orleans,Louisiana,South,Private Room in Historic Marigny Neighborhood,"$62 
night
$62 per night",https://www.airbnb.com/rooms/619608731756057119?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-31&check_out=2023-06-05&previous_page_section_name=1000&federated_search_id=483f29a7-ade3-469a-9e49-e8ab614cf4cf,Private room in Marigny,2,1,1,2.0,4.92 ,38,4.9,5.0,5.0,4.7,4.9,4.8,Superhost,"['2 guests maximum', 'No pets', 'Check-in after 3:00 PM', 'Checkout before 11:00 AM', 'Self check-in with keypad', 'No parties or events', 'No smoking']",27,"['Kitchen', 'Wifi', 'TV', 'Washer', 'Free dryer']"
New Orleans,Louisiana,South,BB's Place,"$99 
night
$99 per night",https://www.airbnb.com/rooms/19204987?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-21&check_out=2023-05-26&previous_page_section_name=1000&federated_search_id=483f29a7-ade3-469a-9e49-e8ab614cf4cf,Apartment in Uptown and Carrollton,4,2,3,1.0,4.84 ,201,4.8,4.9,5.0,4.9,5.0,4.9,Superhost,"['4 guests maximum', 'Pets allowed', 'Check-in after 3:00 PM', 'Checkout before 11:00 AM', 'Self check-in with smart lock', 'No parties or events', 'No smoking']",51,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free street parking', 'Pets allowed']"
New Orleans,Louisiana,South,Marigny Apt. in Historic Cottage- Green Room,"$84 
$75 
night
$75 per night, originally $84",https://www.airbnb.com/rooms/50696445?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-15&check_out=2023-05-20&previous_page_section_name=1000&federated_search_id=483f29a7-ade3-469a-9e49-e8ab614cf4cf,Apartment in Marigny,2,1,2,1.0,4.61 ,88,4.8,4.8,4.8,4.8,4.8,4.6,Superhost,"['2 guests maximum', 'No pets', 'Check-in after 4:00 PM', 'Checkout before 11:00 AM', 'Self check-in with lockbox', 'No parties or events', 'No smoking']",27,"['Kitchen', 'Wifi', 'Dedicated workspace', 'TV', 'Air conditioning']"
New Orleans,Louisiana,South,Art/Museum District @ Unit 101,"$80 
$53 
night
$53 per night, originally $80",https://www.airbnb.com/rooms/19122592?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-11&check_out=2023-05-16&previous_page_section_name=1000&federated_search_id=4ff0aca2-c8bb-4cda-96f3-d55aa6177d7b,Apartment in New Orleans,2,1,2,1.0,4.56 ,124,4.6,4.8,4.8,4.6,4.8,4.6,-,"['2 guests maximum', 'No pets', 'Flexible check-in', 'Checkout before 12:00 PM', 'Self check-in with keypad', 'No commercial photography', 'No parties or events', 'No smoking']",32,"['Kitchen', 'Wifi', 'Free street parking', 'TV', 'Washer']"
New Orleans,Louisiana,South,Frontdesk | Cozy 1BR in Central Business District,"$134 
$115 
night
$115 per night, originally $134",https://www.airbnb.com/rooms/48420249?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-06-14&check_out=2023-06-19&previous_page_section_name=1000&federated_search_id=4ff0aca2-c8bb-4cda-96f3-d55aa6177d7b,Apartment in New Orleans,2,1,1,1.0,4.71 ,112,4.7,4.9,4.9,4.9,4.7,4.8,-,"['', '', '', 'Checkout before 10:00 AM', 'Self check-in with lockbox', 'No parties or events', 'No smoking']",37,"['Kitchen', 'Wifi', 'Shared outdoor pool', 'TV', 'Elevator']"
New Orleans,Louisiana,South,Frontdesk | Fully-Furnished 1BR Apt near Dining,"$132 
$107 
night
$107 per night, originally $132",https://www.airbnb.com/rooms/48480342?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-29&check_out=2023-06-03&previous_page_section_name=1000&federated_search_id=4ff0aca2-c8bb-4cda-96f3-d55aa6177d7b,Apartment in New Orleans,2,1,1,1.0,4.76 ,155,4.7,4.8,4.9,4.9,4.7,4.8,-,"['2 guests maximum', 'No pets', 'Check-in after 4:00 PM', 'Checkout before 10:00 AM', 'Self check-in with lockbox', 'No parties or events', 'No smoking']",34,"['Kitchen', 'Wifi', 'TV', 'Washer', 'Dryer']"
New Orleans,Louisiana,South,Nola Charm; 10min walk to FQ,"$152 
$103 
night
$103 per night, originally $152",https://www.airbnb.com/rooms/27876183?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-10&check_out=2023-05-15&previous_page_section_name=1000&federated_search_id=4ff0aca2-c8bb-4cda-96f3-d55aa6177d7b,Home in New Orleans,4,2,2,1.0,4.87 ,142,5.0,4.9,4.9,4.7,4.9,4.8,Superhost,"['4 guests maximum', 'No pets', 'Check-in after 4:00 PM', 'Checkout before 11:00 AM', 'Quiet hours', 'Self check-in with lockbox', 'No parties or events', 'No smoking']",56,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free street parking', 'TV with Roku']"
New Orleans,Louisiana,South,Charming/Spacious 100yr home. 10min to anywhere,"$157 
$101 
night
$101 per night, originally $157",https://www.airbnb.com/rooms/17157437?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-07&check_out=2023-05-12&previous_page_section_name=1000&federated_search_id=4ff0aca2-c8bb-4cda-96f3-d55aa6177d7b,Apartment in New Orleans,4,2,2,1.0,4.84 ,259,4.8,4.9,4.9,4.7,4.9,4.8,Superhost,"['4 guests maximum', 'No pets', 'Check-in: 4:00 PM - 2:00 AM', 'Checkout before 11:00 AM', 'Self check-in with lockbox', 'No parties or events', 'No smoking']",34,"['Kitchen', 'Wifi', 'Free parking on premises', '50"" HDTV with HBO Max, Disney+, Roku, Netflix', 'Central air conditioning']"
New Orleans,Louisiana,South,Private Bohemian hideaway on Rosalie Aly in Bywater,"$101 
night
$101 per night",https://www.airbnb.com/rooms/14175779?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-09&check_out=2023-05-14&previous_page_section_name=1000&federated_search_id=4ff0aca2-c8bb-4cda-96f3-d55aa6177d7b,Guesthouse in New Orleans,2,1,1,1.0,4.97 ,279,5.0,5.0,5.0,4.9,5.0,4.9,Superhost,"['2 guests maximum', 'No pets', 'Check-in: 3:00 PM - 9:00 PM', 'Checkout before 11:00 AM', 'Self check-in with lockbox', 'No parties or events', 'No smoking']",32,"['Courtyard view', 'Fast wifi – 57 Mbps', 'Dedicated workspace', 'Free street parking', '24"" HDTV with Chromecast', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm']"
New Orleans,Louisiana,South,Secluded Studio on Oak St by Streetcar!,"$64 
night
$64 per night",https://www.airbnb.com/rooms/5974401?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-28&check_out=2023-06-02&previous_page_section_name=1000&federated_search_id=4ff0aca2-c8bb-4cda-96f3-d55aa6177d7b,Guesthouse in New Orleans,0,0,0,0,4.79 ,339,,,,,,,-,[],0,"['', '', '', '', '']"
New Orleans,Louisiana,South,GREAT CHOICE. Mins from French Quarters and Dome,"$61 
night
$61 per night",https://www.airbnb.com/rooms/26421968?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-06-24&check_out=2023-06-29&previous_page_section_name=1000&federated_search_id=4ff0aca2-c8bb-4cda-96f3-d55aa6177d7b,Townhouse in New Orleans,5,2,2,25.0,4.70 ,88,4.8,4.7,4.8,4.5,4.7,4.6,Superhost,"['5 guests maximum', 'No pets', 'Check-in after 3:00 PM', 'Checkout before 11:00 AM', 'Self check-in with smart lock', 'No smoking']",49,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'TV with Roku']"
New Orleans,Louisiana,South,Fully Renovated Sunny Cottage,"$191 
$123 
night
$123 per night, originally $191",https://www.airbnb.com/rooms/562329158927079082?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-09&check_out=2023-05-14&previous_page_section_name=1000&federated_search_id=4ff0aca2-c8bb-4cda-96f3-d55aa6177d7b,Home in New Orleans,4,2,2,2.0,4.80 ,46,4.8,4.8,4.8,4.7,4.8,4.7,Superhost,"['4 guests maximum', 'Pets allowed', 'Check-in after 2:00 PM', 'Checkout before 10:00 AM', 'Self check-in with lockbox', 'No parties or events', 'No smoking']",51,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pets allowed']"
New Orleans,Louisiana,South,At home in Carrollton,"$95 
night
$95 per night",https://www.airbnb.com/rooms/16576852?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-23&check_out=2023-05-28&previous_page_section_name=1000&federated_search_id=4ff0aca2-c8bb-4cda-96f3-d55aa6177d7b,Private room in New Orleans,2,1,1,1.0,5.0 ,117,5.0,5.0,5.0,4.9,5.0,4.9,Superhost,"['2 guests maximum', 'No pets', 'Check-in: 3:00 PM - 11:00 PM', 'Checkout before 11:00 AM', 'Self check-in with keypad', 'No parties or events', 'No smoking']",45,"['Wifi', 'Dedicated workspace', 'Free parking on premises', '21"" HDTV with Apple TV, Hulu, Netflix, Roku', 'Free washer – In building']"
New Orleans,Louisiana,South,Natural Beautiful Home -15 Mins to French Quarter!,"$159 
$124 
night
$124 per night, originally $159",https://www.airbnb.com/rooms/836170793159041334?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-15&check_out=2023-05-20&previous_page_section_name=1000&federated_search_id=4ff0aca2-c8bb-4cda-96f3-d55aa6177d7b,Apartment in New Orleans,4,1,3,1.0,4.76 ,17,4.9,4.8,4.9,4.7,4.8,4.8,-,"['4 guests maximum', 'Check-in: 4:00 PM - 12:00 AM', 'Checkout before 11:00 AM']",10,"['Kitchen', 'Wifi', 'Dedicated workspace', 'TV', 'Washer', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm']"
New Orleans,Louisiana,South,"Park View Suite - Magazine Street, Private Porch","$126 
$114 
night
$114 per night, originally $126",https://www.airbnb.com/rooms/40726892?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-20&check_out=2023-05-27&previous_page_section_name=1000&federated_search_id=4ff0aca2-c8bb-4cda-96f3-d55aa6177d7b,Guest suite in New Orleans,2,1,1,1.0,4.89 ,293,4.9,4.9,4.9,4.9,4.9,4.8,Superhost,"['2 guests maximum', 'No pets', 'Check-in after 3:00 PM', 'Checkout before 11:00 AM', 'Self check-in with keypad', 'No parties or events', 'No smoking']",26,"['Park view', 'Wifi', 'TV', 'Central air conditioning', 'Private patio or balcony']"
New Orleans,Louisiana,South,- Perfect Spot in Downtown New Orleans!,"$152 
$69 
night
$69 per night, originally $152",https://www.airbnb.com/rooms/810141466577920074?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-07&check_out=2023-05-12&previous_page_section_name=1000&federated_search_id=4ff0aca2-c8bb-4cda-96f3-d55aa6177d7b,Apartment in New Orleans,3,1,1,15.0,3.17 ,6,3.5,3.3,4.8,3.5,4.3,3.0,-,"['3 guests maximum', 'No pets', 'Check-in after 4:00 PM', 'Checkout before 11:00 AM', 'Self check-in with building staff', 'No commercial photography', 'No parties or events', 'No smoking']",36,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Shared pool', 'TV']"
New Orleans,Louisiana,South,Arts and Craft Cottage in Marigny,"$127 
night
$127 per night",https://www.airbnb.com/rooms/15685393?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-09-25&check_out=2023-09-30&previous_page_section_name=1000&federated_search_id=4ff0aca2-c8bb-4cda-96f3-d55aa6177d7b,Apartment in New Orleans,2,1,2,1.0,5.0 ,264,5.0,5.0,5.0,5.0,5.0,5.0,Superhost,"['2 guests maximum', 'No pets', 'Check-in after 2:00 PM', 'Checkout before 11:00 AM', 'Self check-in with lockbox', 'No parties or events', 'No smoking']",52,"['Kitchen', 'Wifi', 'Free street parking', 'TV', 'Free washer – In unit']"
New Orleans,Louisiana,South,Beautiful Designer 1 BR - Walk to the Quarter!,"$116 
$95 
night
$95 per night, originally $116",https://www.airbnb.com/rooms/52981598?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-06-11&check_out=2023-06-17&previous_page_section_name=1000&federated_search_id=4ff0aca2-c8bb-4cda-96f3-d55aa6177d7b,Apartment in New Orleans,2,1,1,1.0,4.94 ,50,4.9,4.9,4.9,5.0,4.9,4.9,Superhost,"['', '', '', 'Checkout before 11:00 AM', 'No parties or events', 'No smoking']",34,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free street parking', 'TV with standard cable']"
New Orleans,Louisiana,South,Jewel Box of the South | Pet’s Paradise,"$84 
night
$84 per night",https://www.airbnb.com/rooms/46870329?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-08&check_out=2023-05-15&previous_page_section_name=1000&federated_search_id=4ff0aca2-c8bb-4cda-96f3-d55aa6177d7b,Apartment in New Orleans,2,1,1,1.0,4.70 ,164,4.8,4.8,4.8,4.8,4.8,4.7,Superhost,"['2 guests maximum', 'Pets allowed', 'Check-in after 4:00 PM', 'Checkout before 11:00 AM', 'Self check-in with lockbox', 'No parties or events', 'No smoking']",51,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pets allowed']"
New Orleans,Louisiana,South,Vibrant Maison Fleur De Lis,"$285 
$208 
night
$208 per night, originally $285",https://www.airbnb.com/rooms/549379876798035354?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-10&check_out=2023-05-15&previous_page_section_name=1000&federated_search_id=4ff0aca2-c8bb-4cda-96f3-d55aa6177d7b,Home in New Orleans,6,3,4,2.0,5.0 ,26,4.9,5.0,5.0,5.0,5.0,4.9,Superhost,"['6 guests maximum', 'Pets allowed', 'Check-in after 3:00 PM', 'Checkout before 11:00 AM', 'Quiet hours', 'Self check-in with keypad', 'Commercial photography allowed', 'No parties or events', 'No smoking']",28,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pets allowed']"
New Orleans,Louisiana,South,Comfy King Bed w/ Private Bath - 1 mil fr. FQ,"$65 
night
$65 per night",https://www.airbnb.com/rooms/544944291271963166?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-07&check_out=2023-05-12&previous_page_section_name=1000&federated_search_id=61e8ce40-db2f-4d4a-9cfa-b8361592f798,Private room in New Orleans,3,1,2,1.0,4.87 ,69,4.9,4.9,5.0,4.7,4.9,4.8,Superhost,"['3 guests maximum', 'No pets', 'Check-in after 3:00 PM', 'Checkout before 11:00 AM', 'Self check-in with keypad', 'No parties or events', 'No smoking']",40,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', '55"" HDTV with Roku, Disney+, Netflix, Amazon Prime Video']"
New Orleans,Louisiana,South,The Beige Shotgun - Steps to Magazine Street,"$141 
$119 
night
$119 per night, originally $141",https://www.airbnb.com/rooms/549182610976087848?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-22&check_out=2023-05-27&previous_page_section_name=1000&federated_search_id=61e8ce40-db2f-4d4a-9cfa-b8361592f798,Apartment in New Orleans,4,2,2,1.0,4.89 ,37,4.9,5.0,4.9,5.0,4.8,4.8,Superhost,"['4 guests maximum', 'No pets', 'Check-in after 3:00 PM', 'Checkout before 11:00 AM', 'Self check-in with smart lock', 'No commercial photography', 'No parties or events', 'No smoking']",45,"['Kitchen', 'Fast wifi – 67 Mbps', 'Free parking on premises', '42"" HDTV with Roku', 'Free washer – In unit']"
New Orleans,Louisiana,South,REEL LUCKY Lakefront home,"$300 
night
$300 per night",https://www.airbnb.com/rooms/754183833452721433?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-13&check_out=2023-05-18&previous_page_section_name=1000&federated_search_id=61e8ce40-db2f-4d4a-9cfa-b8361592f798,Home in New Orleans,6,3,4,2.0,4.91 ,11,5.0,5.0,5.0,4.9,5.0,4.9,Superhost,"['6 guests maximum', 'Pets allowed', 'Check-in after 3:00 PM', 'Checkout before 10:00 AM', 'Self check-in with lockbox', 'No commercial photography', 'No parties or events', 'No smoking']",60,"['Lake view', 'Private beach access – Beachfront', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm']"
New Orleans,Louisiana,South,Tracey's Place,"$94 
night
$94 per night",https://www.airbnb.com/rooms/17189464?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-29&check_out=2023-06-03&previous_page_section_name=1000&federated_search_id=61e8ce40-db2f-4d4a-9cfa-b8361592f798,Home in New Orleans,4,2,3,1.0,4.91 ,143,4.8,4.9,5.0,4.8,5.0,4.9,Superhost,"['4 guests maximum', 'No pets', 'Check-in: 4:00 PM - 2:00 AM', 'Checkout before 12:00 PM', 'Commercial photography allowed', 'No parties or events', 'No smoking']",60,"['Courtyard view', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises']"
New Orleans,Louisiana,South,Bayou St. John Charmer,"$127 
$104 
night
$104 per night, originally $127",https://www.airbnb.com/rooms/9076302?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-09&check_out=2023-05-14&previous_page_section_name=1000&federated_search_id=61e8ce40-db2f-4d4a-9cfa-b8361592f798,Apartment in New Orleans,2,2,2,1.0,4.95 ,203,5.0,5.0,5.0,4.8,5.0,4.9,Superhost,"['', '', '', 'Checkout before 11:00 AM', 'Self check-in with keypad', 'No parties or events', 'No smoking']",42,"['Kitchen', 'Wifi', 'Free parking on premises', 'TV', 'Free washer – In unit']"
New Orleans,Louisiana,South,Eastlake Victorian Shotgun,"$155 
$111 
night
$111 per night, originally $155",https://www.airbnb.com/rooms/50158758?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-08&check_out=2023-05-13&previous_page_section_name=1000&federated_search_id=61e8ce40-db2f-4d4a-9cfa-b8361592f798,Home in New Orleans,4,1,2,1.0,4.90 ,51,5.0,5.0,5.0,4.8,4.9,4.9,Superhost,"['', '', '', 'Checkout before 11:00 AM', 'Self check-in with smart lock', 'No parties or events', 'No smoking']",53,"['Kitchen', 'Fast wifi – 455 Mbps', 'Free street parking', 'TV', 'Free washer – In unit']"
New Orleans,Louisiana,South,"Jazz Fest ready, one block from the entrance.","$90 
night
$90 per night",https://www.airbnb.com/rooms/20472244?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-30&check_out=2023-06-04&previous_page_section_name=1000&federated_search_id=61e8ce40-db2f-4d4a-9cfa-b8361592f798,Guesthouse in New Orleans,2,1,2,1.0,4.94 ,98,4.8,4.9,5.0,4.9,5.0,4.9,-,"['2 guests maximum', 'No pets', 'Check-in after 2:00 PM', 'Checkout before 11:00 AM', 'Self check-in with building staff', 'No parties or events', 'No smoking']",38,"['Kitchen', 'Wifi', 'Free parking on premises', 'TV with standard cable', 'Air conditioning']"
